#                                                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
A1221|1601|UPI0003E62E44/12-29                                  -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1234|1614|UPI000DC0CAD8/23-40                                  -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A123|503|tr|A0A191VYZ4|A0A191VYZ4_9PICO/1100-1117               -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1248|1628|UPI0000D6CA60/155-173                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1290|1670|UPI000DC08CE3/37-53                                  -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1312|1692|UPI00159CEED6/10-27                                  -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1363|1743|UPI00085F9AFE/454-471                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1383|1763|UPI0008153822/318-335                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1393|1773|UPI00085D1654/1045-1062                              -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1410|1790|UPI000827357B/264-281                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1414|1794|UPI0000D6D7C5/91-108                                 -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1422|1802|UPI0003C6F720/245-262                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1476|1856|UPI0005AD3AE5/651-668                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1495|1875|UPI000DC0798E/31-47                                  -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1543|1923|UPI0021EE2C2D/244-261                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A1666|2046|UPI0014263B39/239-256                                -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A651|1031|MGYP001507124682/257-274                              -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A78|458|tr|A0A291KZD0|A0A291KZD0_9PICO/36-54                    -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A899|1279|UPI00155D6120/292-309                                 -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A913|1293|UPI00090274FD/455-472                                 -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A91|471|tr|Q2I5Z0|Q2I5Z0_9PICO/285-303                          -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A927|1307|UPI0021EEEBA1/115-132                                 -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A944|1324|UPI000DC0564D/23-41                                   -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A968|1348|UPI00003769A2/1397-1414                               -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A96|476|tr|B6RLK7|B6RLK7_9PICO/111-128                          -          2A-class-1           -            2.6e-13   46.7   0.5   2.7e-13   46.7   0.5   1.0   1   0   0   1   1   1   1 -
A169|549|tr|A0A7S7YFD8|A0A7S7YFD8_9PICO/980-996                 -          2A-class-1           -            3.6e-13   46.2   0.1   3.7e-13   46.2   0.1   1.0   1   0   0   1   1   1   1 -
A1001|1381|UPI000E291590/457-474                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1003|1383|UPI0020632988/750-767                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1061|1441|UPI0013E64969/509-526                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1085|1465|UPI0015EF5C03/511-528                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1093|1473|UPI00114C433A/493-510                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1097|1477|UPI0012A94742/243-260                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1098|1478|UPI000E2946EC/476-493                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1105|1485|UPI0021EE869C/340-357                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1116|1496|UPI0021EEACEB/369-386                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1237|1617|UPI001E6AA1F9/486-503                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1238|1618|UPI000863C25F/1637-1654                              -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1247|1627|UPI0021EE2B47/849-866                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1257|1637|UPI0010A710DC/1611-1628                              -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A126|506|tr|A0A8K2ACR3|A0A8K2ACR3_9INFA/287-304                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1291|1671|UPI0021EEB1FB/1004-1021                              -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1294|1674|UPI001426562F/523-539                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1322|1702|UPI00114C6032/280-297                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A133|513|tr|Q99FK9|Q99FK9_9PICO/950-967                         -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1387|1767|UPI0022082853/465-482                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1406|1786|UPI000DC0AD0D/317-334                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1460|1840|UPI0021EEC4E5/607-623                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1517|1897|UPI0018C1B006/257-274                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1575|1955|UPI0021EF5393/733-750                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1647|2027|UPI000588D60B/265-282                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1648|2028|UPI001EA8C4BE/966-983                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A1658|2038|UPI00155D681A/473-490                                -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A166|546|tr|A0A7D7QYR6|A0A7D7QYR6_9VIRU/322-339                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A896|1276|UPI0021EDB489/966-983                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A897|1277|UPI0021EDB489/1146-1163                               -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A898|1278|UPI00155D80BF/318-335                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A900|1280|UPI0021EF3F37/309-326                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A914|1294|UPI000E5632CF/383-400                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A924|1304|UPI0021EDDE22/1094-1111                               -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A925|1305|UPI0021EDEC3F/260-276                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A926|1306|UPI0021EDEC3F/609-626                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A946|1326|UPI00114C63A2/285-302                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A947|1327|UPI0021EE1BA3/336-353                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A957|1337|UPI0021EF0BBB/373-390                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A958|1338|UPI0013E537F2/365-382                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A961|1341|UPI0005AD6912/651-668                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A982|1362|UPI0021EE622F/319-336                                 -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
C25|364|N/A                                                     -          2A-class-1           -            5.5e-13   45.7   0.1   5.6e-13   45.6   0.1   1.0   1   0   0   1   1   1   1 -
A104|484|tr|Q68IQ2|Q68IQ2_9PICO/936-954                         -          2A-class-1           -            5.7e-13   45.6   1.0   5.8e-13   45.6   1.0   1.0   1   0   0   1   1   1   1 -
A184|564|tr|A0A221C9B1|A0A221C9B1_9PICO/952-968                 -          2A-class-1           -            5.9e-13   45.6   0.4     6e-13   45.5   0.4   1.0   1   0   0   1   1   1   1 -
C26|365|N/A                                                     -          2A-class-1           -            6.7e-13   45.4   0.1   6.9e-13   45.3   0.1   1.0   1   0   0   1   1   1   1 -
F2A_(FMDV)|4|N/A                                                -          2A-class-1           -            6.8e-13   45.4   0.5   7.8e-13   45.2   0.5   1.1   1   0   0   1   1   1   1 -
A87|467|tr|A0A127LXJ2|A0A127LXJ2_9PICO/132-150                  -          2A-class-1           -            7.7e-13   45.2   0.5   7.8e-13   45.2   0.5   1.0   1   0   0   1   1   1   1 -
A105|485|tr|L0AR68|L0AR68_9PICO/939-957                         -          2A-class-1           -            7.9e-13   45.2   0.2     8e-13   45.1   0.2   1.0   1   0   0   1   1   1   1 -
A142|522|tr|A0A191VYZ3|A0A191VYZ3_9PICO/1100-1117               -          2A-class-1           -            7.9e-13   45.2   0.2     8e-13   45.1   0.2   1.0   1   0   0   1   1   1   1 -
A1273|1653|UPI001895307C/130-147                                -          2A-class-1           -            7.9e-13   45.2   0.6     8e-13   45.1   0.6   1.0   1   0   0   1   1   1   1 -
C27|366|N/A                                                     -          2A-class-1           -            7.9e-13   45.2   0.1   8.5e-13   45.1   0.1   1.1   1   0   0   1   1   1   1 -
C28|367|N/A                                                     -          2A-class-1           -            9.4e-13   44.9   0.1     1e-12   44.8   0.1   1.1   1   0   0   1   1   1   1 -
P2A_(PTV)|1|N/A                                                 -          2A-class-1           -            9.4e-13   44.9   0.1     1e-12   44.8   0.1   1.1   1   0   0   1   1   1   1 -
A106|486|tr|A0A6G7MC32|A0A6G7MC32_9PICO/939-957                 -          2A-class-1           -            1.1e-12   44.7   0.3   1.1e-12   44.7   0.3   1.0   1   0   0   1   1   1   1 -
A971|1351|UPI00220EADC3/980-996                                 -          2A-class-1           -            1.3e-12   44.4   0.0   1.4e-12   44.4   0.0   1.0   1   0   0   1   1   1   1 -
FMDV_2A_(PSTA1)|100|N/A                                         -          2A-class-1           -            1.4e-12   44.4   0.5   1.9e-12   44.0   0.5   1.2   1   0   0   1   1   1   1 -
C30|369|N/A                                                     -          2A-class-1           -            1.4e-12   44.4   0.1   1.6e-12   44.2   0.1   1.1   1   0   0   1   1   1   1 -
A111|491|tr|A4H1Z1|A4H1Z1_9PICO/934-952                         -          2A-class-1           -            1.5e-12   44.3   0.6   1.5e-12   44.3   0.6   1.0   1   0   0   1   1   1   1 -
A112|492|tr|F1AW53|F1AW53_9PICO/943-961                         -          2A-class-1           -            1.7e-12   44.1   0.2   1.8e-12   44.1   0.2   1.0   1   0   0   1   1   1   1 -
A202|582|tr|A0A1S6WM53|A0A1S6WM53_9PICO/980-996                 -          2A-class-1           -            1.8e-12   44.0   0.0   1.8e-12   44.0   0.0   1.0   1   0   0   1   1   1   1 -
A1356|1736|UPI001BC28D7F/45-62                                  -          2A-class-1           -            1.9e-12   43.9   0.3   1.9e-12   43.9   0.3   1.0   1   0   0   1   1   1   1 -
A158|538|tr|A0A191VYZ5|A0A191VYZ5_9PICO/1100-1117               -          2A-class-1           -              2e-12   43.9   1.0     2e-12   43.9   1.0   1.0   1   0   0   1   1   1   1 -
A88|468|tr|Q5EH86|Q5EH86_9PICO/103-121                          -          2A-class-1           -              2e-12   43.9   1.0     2e-12   43.9   1.0   1.0   1   0   0   1   1   1   1 -
A851|1231|MGYP000273092738/37-53                                -          2A-class-1           -              2e-12   43.9   0.3     2e-12   43.9   0.3   1.0   1   0   0   1   1   1   1 -
A1367|1747|UPI00155D70D2/338-355                                -          2A-class-1           -              2e-12   43.8   0.0   2.1e-12   43.8   0.0   1.0   1   0   0   1   1   1   1 -
A228|608|tr|Q99FL0|Q99FL0_9PICO/952-968                         -          2A-class-1           -            2.5e-12   43.6   0.1   2.5e-12   43.6   0.1   1.0   1   0   0   1   1   1   1 -
A247|627|tr|A0A291S6N7|A0A291S6N7_9PICO/950-966                 -          2A-class-1           -            2.5e-12   43.6   0.1   2.5e-12   43.6   0.1   1.0   1   0   0   1   1   1   1 -
A1405|1785|UPI000DC05FCA/1139-1156                              -          2A-class-1           -            2.6e-12   43.5   0.6   2.6e-12   43.5   0.6   1.0   1   0   0   1   1   1   1 -
A1481|1861|UPI000DC11621/908-925                                -          2A-class-1           -            2.6e-12   43.5   0.6   2.6e-12   43.5   0.6   1.0   1   0   0   1   1   1   1 -
A1496|1876|UPI000DC0D6C7/1139-1155                              -          2A-class-1           -            2.6e-12   43.5   0.6   2.6e-12   43.5   0.6   1.0   1   0   0   1   1   1   1 -
A163|543|tr|Q66776|Q66776_ERBV1/1101-1118                       -          2A-class-1           -            2.6e-12   43.5   0.6   2.6e-12   43.5   0.6   1.0   1   0   0   1   1   1   1 -
A970|1350|UPI001EA86676/842-859                                 -          2A-class-1           -            2.6e-12   43.5   0.2   2.7e-12   43.5   0.2   1.0   1   0   0   1   1   1   1 -
A161|541|tr|Q99FK8|Q99FK8_9PICO/949-966                         -          2A-class-1           -            2.7e-12   43.5   0.1   2.7e-12   43.5   0.1   1.0   1   0   0   1   1   1   1 -
A1236|1616|UPI001899AAF1/133-150                                -          2A-class-1           -            3.3e-12   43.2   0.3   3.3e-12   43.2   0.3   1.0   1   0   0   1   1   1   1 -
A125|505|tr|A0A2S0XA11|A0A2S0XA11_9PICO/936-954                 -          2A-class-1           -            3.5e-12   43.1   0.2   3.5e-12   43.1   0.2   1.0   1   0   0   1   1   1   1 -
A122|502|tr|A0A1W6S4K7|A0A1W6S4K7_9PICO/195-213                 -          2A-class-1           -            3.5e-12   43.1   0.0   3.6e-12   43.1   0.0   1.0   1   0   0   1   1   1   1 -
A765|1145|MGYP003477050960/24-41                                -          2A-class-1           -            3.9e-12   42.9   0.5   3.9e-12   42.9   0.5   1.0   1   0   0   1   1   1   1 -
A1679|2059|UPI000C216F9D/12-27                                  -          2A-class-1           -            4.2e-12   42.9   0.1   4.2e-12   42.8   0.1   1.0   1   0   0   1   1   1   1 -
A131|511|tr|A0A6G5A9P1|A0A6G5A9P1_RHIMP/29-45                   -          2A-class-1           -            4.3e-12   42.8   0.4   4.3e-12   42.8   0.4   1.0   1   0   0   1   1   1   1 -
A249|629|tr|A0A0D5XQ07|A0A0D5XQ07_9PICO/986-1002                -          2A-class-1           -            4.3e-12   42.8   0.1   4.3e-12   42.8   0.1   1.0   1   0   0   1   1   1   1 -
A102|482|tr|A0A1X7SKW5|A0A1X7SKW5_AMPQE/127-144                 -          2A-class-1           -            4.3e-12   42.8   0.6   4.3e-12   42.8   0.6   1.0   1   0   0   1   1   1   1 -
A107|487|tr|Q80A71|Q80A71_CPV1/221-238                          -          2A-class-1           -            4.4e-12   42.8   1.7   4.4e-12   42.8   1.7   1.0   1   0   0   1   1   1   1 -
A108|488|tr|Q30C75|Q30C75_9VIRU/222-239                         -          2A-class-1           -            4.4e-12   42.8   1.7   4.4e-12   42.8   1.7   1.0   1   0   0   1   1   1   1 -
A386|766|MGYP000105001635/177-193                               -          2A-class-1           -            4.4e-12   42.8   1.7   4.4e-12   42.8   1.7   1.0   1   0   0   1   1   1   1 -
A1330|1710|UPI00205DE100/54-72                                  -          2A-class-1           -              5e-12   42.6   0.3     5e-12   42.6   0.3   1.0   1   0   0   1   1   1   1 -
EB2A_(ERBV-1)|5|N/A                                             -          2A-class-1           -            5.1e-12   42.6   0.6   5.6e-12   42.4   0.6   1.1   1   0   0   1   1   1   1 -
A118|498|tr|X5CBY0|X5CBY0_9PICO/4-22                            -          2A-class-1           -            5.2e-12   42.6   1.2   5.3e-12   42.5   1.2   1.0   1   0   0   1   1   1   1 -
A915|1295|UPI001892DDE0/262-279                                 -          2A-class-1           -            5.4e-12   42.5   0.1   5.4e-12   42.5   0.1   1.0   1   0   0   1   1   1   1 -
A139|519|tr|A0A097GWW2|A0A097GWW2_9PICO/996-1013                -          2A-class-1           -            5.4e-12   42.5   0.7   5.4e-12   42.5   0.7   1.0   1   0   0   1   1   1   1 -
A174|554|tr|Q2XP18|Q2XP18_9PICO/996-1013                        -          2A-class-1           -            5.4e-12   42.5   0.7   5.4e-12   42.5   0.7   1.0   1   0   0   1   1   1   1 -
A263|643|tr|A0A8F2IET4|A0A8F2IET4_9PICO/951-967                 -          2A-class-1           -            5.9e-12   42.4   0.1   5.9e-12   42.4   0.1   1.0   1   0   0   1   1   1   1 -
A1469|1849|UPI0021EFB052/15-30                                  -          2A-class-1           -            6.5e-12   42.2   0.5   6.6e-12   42.2   0.5   1.0   1   0   0   1   1   1   1 -
OpbuCPV18|6|N/A                                                 -          2A-class-1           -            6.7e-12   42.2   1.7   6.9e-12   42.2   1.7   1.0   1   0   0   1   1   1   1 -
C24|363|N/A                                                     -          2A-class-1           -              7e-12   42.2   0.3     7e-12   42.2   0.3   1.0   1   0   0   1   1   1   1 -
A1073|1453|UPI0022080C3F/223-241                                -          2A-class-1           -            7.4e-12   42.1   0.3   7.5e-12   42.0   0.3   1.0   1   0   0   1   1   1   1 -
A1502|1882|UPI0009AAF284/4-19                                   -          2A-class-1           -            7.8e-12   42.0   0.1   7.9e-12   42.0   0.1   1.0   1   0   0   1   1   1   1 -
A156|536|tr|Q9PYF1|Q9PYF1_FMDVO/938-956                         -          2A-class-1           -            7.8e-12   42.0   0.3   7.9e-12   42.0   0.3   1.0   1   0   0   1   1   1   1 -
A192|572|tr|A0A146HUS0|A0A146HUS0_9PICO/847-864                 -          2A-class-1           -              8e-12   42.0   1.4     8e-12   42.0   1.4   1.0   1   0   0   1   1   1   1 -
A109|489|tr|V5V0L5|V5V0L5_9PICO/4-22                            -          2A-class-1           -            8.1e-12   41.9   0.2   8.1e-12   41.9   0.2   1.0   1   0   0   1   1   1   1 -
A1377|1757|UPI001EA422E5/846-862                                -          2A-class-1           -            8.1e-12   41.9   2.0   8.1e-12   41.9   2.0   1.0   1   0   0   1   1   1   1 -
A446|826|MGYP000305518264/167-183                               -          2A-class-1           -            8.1e-12   41.9   2.0   8.1e-12   41.9   2.0   1.0   1   0   0   1   1   1   1 -
A173|553|tr|A0A343X831|A0A343X831_9PICO/854-871                 -          2A-class-1           -            8.2e-12   41.9   0.2   8.2e-12   41.9   0.2   1.0   1   0   0   1   1   1   1 -
A1249|1629|UPI0013E6C1EE/5-20                                   -          2A-class-1           -            8.2e-12   41.9   0.2   8.4e-12   41.9   0.2   1.0   1   0   0   1   1   1   1 -
A882|1262|MGYP004529598663/66-83                                -          2A-class-1           -            8.3e-12   41.9   1.0   8.3e-12   41.9   1.0   1.0   1   0   0   1   1   1   1 -
A866|1246|MGYP001795380192/86-103                               -          2A-class-1           -            8.3e-12   41.9   0.6   8.4e-12   41.9   0.6   1.0   1   0   0   1   1   1   1 -
A95|475|tr|K7QDG4|K7QDG4_9PICO/43-61                            -          2A-class-1           -            8.4e-12   41.9   0.3   8.5e-12   41.9   0.3   1.0   1   0   0   1   1   1   1 -
A1382|1762|UPI0001B31D5F/238-254                                -          2A-class-1           -            8.7e-12   41.9   0.2   8.7e-12   41.9   0.2   1.0   1   0   0   1   1   1   1 -
A1612|1992|UPI001894F134/160-176                                -          2A-class-1           -            8.8e-12   41.8   0.3   8.8e-12   41.8   0.3   1.0   1   0   0   1   1   1   1 -
A1498|1878|UPI002189475E/94-110                                 -          2A-class-1           -            8.9e-12   41.8   0.4   8.9e-12   41.8   0.4   1.0   1   0   0   1   1   1   1 -
A119|499|tr|Q6PN09|Q6PN09_9PICO/939-957                         -          2A-class-1           -            9.1e-12   41.8   0.5   9.2e-12   41.8   0.5   1.0   1   0   0   1   1   1   1 -
A94|474|tr|Q9QH65|Q9QH65_9PICO/57-75                            -          2A-class-1           -            9.5e-12   41.7   0.5   9.5e-12   41.7   0.5   1.0   1   0   0   1   1   1   1 -
A97|477|tr|A0A127LXP4|A0A127LXP4_9PICO/131-149                  -          2A-class-1           -            9.5e-12   41.7   0.4   9.5e-12   41.7   0.4   1.0   1   0   0   1   1   1   1 -
A232|612|tr|I3VR68|I3VR68_9PICO/738-753                         -          2A-class-1           -            9.5e-12   41.7   0.3   9.6e-12   41.7   0.3   1.0   1   0   0   1   1   1   1 -
A167|547|sp|P03306|POLG_FMDV1/939-957                           -          2A-class-1           -              1e-11   41.7   0.4     1e-11   41.6   0.4   1.0   1   0   0   1   1   1   1 -
A960|1340|UPI0022082986/262-279                                 -          2A-class-1           -            1.1e-11   41.6   0.5   1.1e-11   41.6   0.5   1.0   1   0   0   1   1   1   1 -
A141|521|tr|X5CJA2|X5CJA2_9PICO/4-22                            -          2A-class-1           -            1.1e-11   41.5   0.2   1.2e-11   41.5   0.2   1.0   1   0   0   1   1   1   1 -
A384|764|MGYP001501563521/23-39                                 -          2A-class-1           -            1.2e-11   41.4   0.0   1.2e-11   41.3   0.0   1.0   1   0   0   1   1   1   1 -
A127|507|tr|Q9DUI3|Q9DUI3_CPVBM/221-238                         -          2A-class-1           -            1.3e-11   41.2   1.0   1.4e-11   41.2   1.0   1.0   1   0   0   1   1   1   1 -
A144|524|tr|Q914N5|Q914N5_CPVBM/221-238                         -          2A-class-1           -            1.3e-11   41.2   1.0   1.4e-11   41.2   1.0   1.0   1   0   0   1   1   1   1 -
A210|590|tr|T1YD22|T1YD22_9PICO/770-786                         -          2A-class-1           -            1.4e-11   41.2   0.2   1.4e-11   41.2   0.2   1.0   1   0   0   1   1   1   1 -
