#                                                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
B111|2154|MGYP005682989345/38-63                                -          2A-class-2           -            1.7e-14   50.1   1.3   1.7e-14   50.1   1.3   1.0   1   0   0   1   1   1   1 -
B126|2169|MGYP003991551787/13-37                                -          2A-class-2           -            1.7e-14   50.1   3.9   1.8e-14   50.0   3.9   1.0   1   0   0   1   1   1   1 -
B19|2062|MGYP005711252219/45-68                                 -          2A-class-2           -            1.9e-14   49.9   2.2   1.9e-14   49.9   2.2   1.0   1   0   0   1   1   1   1 -
B165|2208|UPI0016DE94F8/181-202                                 -          2A-class-2           -              2e-14   49.9   2.8     2e-14   49.9   2.8   1.0   1   0   0   1   1   1   1 -
B85|2128|MGYP002632254892/32-54                                 -          2A-class-2           -            2.2e-14   49.8   2.3   2.2e-14   49.8   2.3   1.0   1   0   0   1   1   1   1 -
C43|382|N/A                                                     -          2A-class-2           -            2.2e-14   49.8   2.3   2.2e-14   49.8   2.3   1.0   1   0   0   1   1   1   1 -
B109|2152|MGYP002820903021/7-32                                 -          2A-class-2           -            2.2e-14   49.7   0.9   2.2e-14   49.7   0.9   1.0   1   0   0   1   1   1   1 -
B170|2213|MGYP003573033431/12-34                                -          2A-class-2           -            2.3e-14   49.7   2.4   2.3e-14   49.7   2.4   1.0   1   0   0   1   1   1   1 -
B97|2140|MGYP002630030810/1-23                                  -          2A-class-2           -            2.3e-14   49.7   1.8   2.3e-14   49.7   1.8   1.0   1   0   0   1   1   1   1 -
B156|2199|MGYP001082242092/150-171                              -          2A-class-2           -            2.4e-14   49.6   0.8   2.4e-14   49.6   0.8   1.0   1   0   0   1   1   1   1 -
B119|2162|MGYP000285060148/21-42                                -          2A-class-2           -            2.4e-14   49.6   2.1   2.4e-14   49.6   2.1   1.0   1   0   0   1   1   1   1 -
B89|2132|MGYP002630276076/36-58                                 -          2A-class-2           -            2.9e-14   49.4   2.2   2.9e-14   49.4   2.2   1.0   1   0   0   1   1   1   1 -
B21|2064|MGYP006166000215/3-26                                  -          2A-class-2           -            2.9e-14   49.3   0.2   2.9e-14   49.3   0.2   1.0   1   0   0   1   1   1   1 -
B30|2073|MGYP000494418146/2-27                                  -          2A-class-2           -              3e-14   49.3   2.3     3e-14   49.3   2.3   1.0   1   0   0   1   1   1   1 -
B59|2102|MGYP004502627119/12-37                                 -          2A-class-2           -              3e-14   49.3   1.3     3e-14   49.3   1.3   1.0   1   0   0   1   1   1   1 -
B169|2212|tr|A0A2S0R9G1|A0A2S0R9G1_9VIRU/239-261                -          2A-class-2           -            3.3e-14   49.2   1.0   3.4e-14   49.2   1.0   1.0   1   0   0   1   1   1   1 -
B134|2177|MGYP003574401051/83-106                               -          2A-class-2           -            3.3e-14   49.2   3.5   3.4e-14   49.1   3.5   1.0   1   0   0   1   1   1   1 -
B129|2172|MGYP006085255609/34-55                                -          2A-class-2           -            3.3e-14   49.2   1.9   3.3e-14   49.2   1.9   1.0   1   0   0   1   1   1   1 -
C52|391|N/A                                                     -          2A-class-2           -            3.4e-14   49.1   2.2   3.4e-14   49.1   2.2   1.0   1   0   0   1   1   1   1 -
B202|2245|MGYP000577850845/24-45                                -          2A-class-2           -            3.6e-14   49.1   2.3   3.6e-14   49.1   2.3   1.0   1   0   0   1   1   1   1 -
B123|2166|MGYP006450228945/83-104                               -          2A-class-2           -            4.1e-14   48.9   2.7   4.1e-14   48.9   2.7   1.0   1   0   0   1   1   1   1 -
B26|2069|MGYP000111091634/75-98                                 -          2A-class-2           -              5e-14   48.6   3.5     5e-14   48.6   3.5   1.0   1   0   0   1   1   1   1 -
B64|2107|MGYP001272658163/13-36                                 -          2A-class-2           -            5.2e-14   48.5   2.8   5.2e-14   48.5   2.8   1.0   1   0   0   1   1   1   1 -
B144|2187|MGYP002635061836/101-122                              -          2A-class-2           -            5.2e-14   48.5   1.7   5.2e-14   48.5   1.7   1.0   1   0   0   1   1   1   1 -
B18|2061|MGYP002632177800/60-83                                 -          2A-class-2           -            5.4e-14   48.5   1.3   5.4e-14   48.5   1.3   1.0   1   0   0   1   1   1   1 -
B125|2168|MGYP001626575028/11-34                                -          2A-class-2           -            5.8e-14   48.4   5.5   5.8e-14   48.4   5.5   1.0   1   0   0   1   1   1   1 -
B142|2185|tr|A0A1Q9C8Z2|A0A1Q9C8Z2_SYMMI/83-105                 -          2A-class-2           -            6.7e-14   48.2   5.5     7e-14   48.1   5.5   1.0   1   0   0   1   1   1   1 -
B167|2210|tr|T2BA54|T2BA54_9PICO/764-785                        -          2A-class-2           -            7.2e-14   48.1   0.3   7.2e-14   48.1   0.3   1.0   1   0   0   1   1   1   1 -
B182|2225|tr|A0A2P1GN71|A0A2P1GN71_9VIRU/783-805                -          2A-class-2           -            7.6e-14   48.0   1.5   7.6e-14   48.0   1.5   1.0   1   0   0   1   1   1   1 -
B23|2066|MGYP006115933699/28-52                                 -          2A-class-2           -            7.9e-14   48.0   1.0   7.9e-14   48.0   1.0   1.0   1   0   0   1   1   1   1 -
B164|2207|MGYP002633720297/622-643                              -          2A-class-2           -            8.2e-14   47.9   2.7   8.2e-14   47.9   2.7   1.0   1   0   0   1   1   1   1 -
B53|2096|MGYP001378364964/2-27                                  -          2A-class-2           -            8.5e-14   47.9   2.2   8.5e-14   47.9   2.2   1.0   1   0   0   1   1   1   1 -
B193|2236|tr|A0A0E3JKM3|A0A0E3JKM3_9VIRU/303-326                -          2A-class-2           -              9e-14   47.8   0.2   9.1e-14   47.8   0.2   1.0   1   0   0   1   1   1   1 -
B171|2214|UPI002204CDBE/80-102                                  -          2A-class-2           -            9.1e-14   47.8   1.1   9.1e-14   47.8   1.1   1.0   1   0   0   1   1   1   1 -
B49|2092|MGYP006078311685/60-83                                 -          2A-class-2           -            9.6e-14   47.7   1.9   9.6e-14   47.7   1.9   1.0   1   0   0   1   1   1   1 -
B50|2093|MGYP002630600142/29-54                                 -          2A-class-2           -              1e-13   47.6   2.7     1e-13   47.6   2.7   1.0   1   0   0   1   1   1   1 -
B22|2065|MGYP000636069492/48-72                                 -          2A-class-2           -              1e-13   47.6   1.1     1e-13   47.6   1.1   1.0   1   0   0   1   1   1   1 -
B191|2234|tr|A0A2Z2CP35|A0A2Z2CP35_9VIRU/1244-1265              -          2A-class-2           -              1e-13   47.6   1.7     1e-13   47.6   1.7   1.0   1   0   0   1   1   1   1 -
B110|2153|MGYP001439124437/274-298                              -          2A-class-2           -            1.1e-13   47.6   2.1   1.1e-13   47.6   2.1   1.0   1   0   0   1   1   1   1 -
B185|2228|tr|A0A2P1GN74|A0A2P1GN74_9VIRU/780-803                -          2A-class-2           -            1.1e-13   47.5   0.1   1.1e-13   47.5   0.1   1.0   1   0   0   1   1   1   1 -
B133|2176|MGYP001353932276/63-85                                -          2A-class-2           -            1.1e-13   47.5   1.8   1.1e-13   47.5   1.8   1.0   1   0   0   1   1   1   1 -
B127|2170|MGYP006156866951/125-146                              -          2A-class-2           -            1.3e-13   47.3   3.2   1.3e-13   47.3   3.2   1.0   1   0   0   1   1   1   1 -
B160|2203|MGYP003574099696/117-138                              -          2A-class-2           -            1.4e-13   47.1   2.7   1.4e-13   47.1   2.7   1.0   1   0   0   1   1   1   1 -
B57|2100|MGYP006097605529/12-37                                 -          2A-class-2           -            1.4e-13   47.1   2.4   1.5e-13   47.1   2.4   1.0   1   0   0   1   1   1   1 -
B128|2171|MGYP005749378915/62-84                                -          2A-class-2           -            1.5e-13   47.1   2.7   1.5e-13   47.1   2.7   1.0   1   0   0   1   1   1   1 -
B55|2098|MGYP006076833613/224-250                               -          2A-class-2           -            1.5e-13   47.1   1.5   1.5e-13   47.0   1.5   1.0   1   0   0   1   1   1   1 -
B62|2105|MGYP002632048148/1-23                                  -          2A-class-2           -            1.7e-13   46.9   2.7   1.7e-13   46.9   2.7   1.0   1   0   0   1   1   1   1 -
B94|2137|MGYP005709685067/1-23                                  -          2A-class-2           -            1.7e-13   46.9   2.1   1.7e-13   46.9   2.1   1.0   1   0   0   1   1   1   1 -
B139|2182|MGYP001267208754/84-107                               -          2A-class-2           -            1.7e-13   46.9   4.8   1.8e-13   46.9   4.8   1.0   1   0   0   1   1   1   1 -
B181|2224|tr|A0A1B2K4A9|A0A1B2K4A9_9VIRU/466-487                -          2A-class-2           -            1.8e-13   46.8   0.2   1.8e-13   46.8   0.2   1.0   1   0   0   1   1   1   1 -
B197|2240|MGYP003573963548/75-96                                -          2A-class-2           -            1.8e-13   46.8   0.2   1.8e-13   46.8   0.2   1.0   1   0   0   1   1   1   1 -
B93|2136|tr|R1D4L9|R1D4L9_EMIHU/64-86                           -          2A-class-2           -              2e-13   46.7   3.0     2e-13   46.7   3.0   1.0   1   0   0   1   1   1   1 -
B78|2121|MGYP002630927250/31-55                                 -          2A-class-2           -              2e-13   46.7   0.3     2e-13   46.7   0.3   1.0   1   0   0   1   1   1   1 -
B87|2130|MGYP000476021830/45-67                                 -          2A-class-2           -            2.1e-13   46.6   5.1   2.1e-13   46.6   5.1   1.0   1   0   0   1   1   1   1 -
B65|2108|MGYP001229383132/19-41                                 -          2A-class-2           -            2.1e-13   46.6   4.0   2.1e-13   46.6   4.0   1.0   1   0   0   1   1   1   1 -
B75|2118|MGYP000455775956/128-153                               -          2A-class-2           -            2.1e-13   46.6   0.5   2.2e-13   46.6   0.5   1.0   1   0   0   1   1   1   1 -
B6|328|MGYP006135164527/21-46                                   -          2A-class-2           -            2.2e-13   46.5   4.0   2.2e-13   46.5   4.0   1.0   1   0   0   1   1   1   1 -
C9|348|N/A                                                      -          2A-class-2           -            2.2e-13   46.5   4.0   2.2e-13   46.5   4.0   1.0   1   0   0   1   1   1   1 -
B24|2067|MGYP004548358897/346-369                               -          2A-class-2           -            2.3e-13   46.5   0.8   2.3e-13   46.5   0.8   1.0   1   0   0   1   1   1   1 -
B92|2135|MGYP001384150987/13-35                                 -          2A-class-2           -            2.3e-13   46.5   1.8   2.3e-13   46.5   1.8   1.0   1   0   0   1   1   1   1 -
B105|2148|UPI00204C578C/832-855                                 -          2A-class-2           -            2.4e-13   46.4   4.1   2.4e-13   46.4   4.1   1.0   1   0   0   1   1   1   1 -
B1|323|tr|A0A1Q9C8Z2|A0A1Q9C8Z2_SYMMI/87-102                    -          2A-class-2           -            2.4e-13   46.4   4.4   2.4e-13   46.4   4.4   1.0   1   0   0   1   1   1   1 -
B79|2122|MGYP002630151782/12-36                                 -          2A-class-2           -            2.5e-13   46.4   0.1   2.5e-13   46.4   0.1   1.0   1   0   0   1   1   1   1 -
B25|2068|MGYP001395971774/35-58                                 -          2A-class-2           -            2.6e-13   46.3   3.2   2.6e-13   46.3   3.2   1.0   1   0   0   1   1   1   1 -
B106|2149|tr|A0A1S6ZGH7|A0A1S6ZGH7_9PICO/884-907                -          2A-class-2           -            2.6e-13   46.3   0.6   2.6e-13   46.3   0.6   1.0   1   0   0   1   1   1   1 -
B179|2222|MGYP001335624926/44-66                                -          2A-class-2           -            2.8e-13   46.2   1.2   2.8e-13   46.2   1.2   1.0   1   0   0   1   1   1   1 -
B86|2129|MGYP005641593053/23-45                                 -          2A-class-2           -            3.1e-13   46.1   4.2   3.1e-13   46.1   4.2   1.0   1   0   0   1   1   1   1 -
B131|2174|MGYP003572895013/57-80                                -          2A-class-2           -            3.2e-13   46.0   2.9   3.2e-13   46.0   2.9   1.0   1   0   0   1   1   1   1 -
ADRV-N|12|N/A                                                   -          2A-class-2           -            3.3e-13   46.0   0.1   3.3e-13   46.0   0.1   1.0   1   0   0   1   1   1   1 -
B196|2239|sp|Q0H8C5|NSP1N_ROTB2/309-330                         -          2A-class-2           -            3.3e-13   46.0   0.1   3.3e-13   46.0   0.1   1.0   1   0   0   1   1   1   1 -
B90|2133|MGYP001233474416/128-149                               -          2A-class-2           -            3.3e-13   46.0   4.3   3.4e-13   45.9   4.3   1.0   1   0   0   1   1   1   1 -
B91|2134|MGYP000922962679/128-149                               -          2A-class-2           -            3.3e-13   46.0   4.3   3.4e-13   45.9   4.3   1.0   1   0   0   1   1   1   1 -
C12|351|N/A                                                     -          2A-class-2           -            3.3e-13   46.0   4.3   3.4e-13   45.9   4.3   1.0   1   0   0   1   1   1   1 -
B138|2181|MGYP003572167116/30-53                                -          2A-class-2           -            3.4e-13   46.0   4.7   3.4e-13   45.9   4.7   1.0   1   0   0   1   1   1   1 -
B27|2070|MGYP006061182905/39-63                                 -          2A-class-2           -            3.5e-13   45.9   4.7   3.5e-13   45.9   4.7   1.0   1   0   0   1   1   1   1 -
B4|326|MGYP005711252219/45-68                                   -          2A-class-2           -            3.7e-13   45.8   4.7   3.7e-13   45.8   4.7   1.0   1   0   0   1   1   1   1 -
B168|2211|tr|A0A023NGF8|A0A023NGF8_9VIRU/596-618                -          2A-class-2           -            3.8e-13   45.8   1.4   3.8e-13   45.8   1.4   1.0   1   0   0   1   1   1   1 -
B84|2127|MGYP006076723199/32-54                                 -          2A-class-2           -            3.9e-13   45.8   1.2   3.9e-13   45.8   1.2   1.0   1   0   0   1   1   1   1 -
B195|2238|tr|A0A8A5D7M1|A0A8A5D7M1_9VIRU/322-344                -          2A-class-2           -            3.9e-13   45.8   0.4   3.9e-13   45.8   0.4   1.0   1   0   0   1   1   1   1 -
B186|2229|tr|A0A0G4HG96|A0A0G4HG96_9ALVE/80-101                 -          2A-class-2           -            4.1e-13   45.7   1.9   4.1e-13   45.7   1.9   1.0   1   0   0   1   1   1   1 -
B187|2230|tr|A0A0G4HH13|A0A0G4HH13_9ALVE/117-140                -          2A-class-2           -            4.1e-13   45.7   1.9   4.1e-13   45.7   1.9   1.0   1   0   0   1   1   1   1 -
B204|2247|tr|A0A1Q9CFQ6|A0A1Q9CFQ6_SYMMI/302-324                -          2A-class-2           -            4.1e-13   45.7   1.4   4.1e-13   45.7   1.4   1.0   1   0   0   1   1   1   1 -
B104|2147|UPI00204F7F0F/832-855                                 -          2A-class-2           -            4.3e-13   45.6   4.0   4.4e-13   45.6   4.0   1.0   1   0   0   1   1   1   1 -
C48|387|N/A                                                     -          2A-class-2           -            4.4e-13   45.6   2.2   4.5e-13   45.6   2.2   1.0   1   0   0   1   1   1   1 -
B201|2244|MGYP000073148125/127-148                              -          2A-class-2           -            4.4e-13   45.6   2.8   4.4e-13   45.6   2.8   1.0   1   0   0   1   1   1   1 -
B189|2232|UPI00170463A0/67-89                                   -          2A-class-2           -            4.6e-13   45.5   4.1   4.6e-13   45.5   4.1   1.0   1   0   0   1   1   1   1 -
B101|2144|MGYP000169871372/166-187                              -          2A-class-2           -            4.8e-13   45.5   2.5   4.8e-13   45.5   2.5   1.0   1   0   0   1   1   1   1 -
B56|2099|MGYP001163026571/44-69                                 -          2A-class-2           -            4.9e-13   45.4   2.7   4.9e-13   45.4   2.7   1.0   1   0   0   1   1   1   1 -
B68|2111|MGYP000621316932/8-31                                  -          2A-class-2           -            5.1e-13   45.4   2.3   5.1e-13   45.4   2.3   1.0   1   0   0   1   1   1   1 -
B17|339|tr|R1D4L9|R1D4L9_EMIHU/65-80                            -          2A-class-2           -            5.1e-13   45.4   2.7   5.2e-13   45.4   2.7   1.0   1   0   0   1   1   1   1 -
B135|2178|MGYP003573409690/109-132                              -          2A-class-2           -            5.3e-13   45.3   2.5   5.3e-13   45.3   2.5   1.0   1   0   0   1   1   1   1 -
B60|2103|MGYP001326818461/36-59                                 -          2A-class-2           -            5.4e-13   45.3   4.4   5.4e-13   45.3   4.4   1.0   1   0   0   1   1   1   1 -
C16|355|N/A                                                     -          2A-class-2           -            5.5e-13   45.3   3.0   5.5e-13   45.3   3.0   1.0   1   0   0   1   1   1   1 -
B157|2200|MGYP000158652451/399-421                              -          2A-class-2           -            5.8e-13   45.2   0.1   5.8e-13   45.2   0.1   1.0   1   0   0   1   1   1   1 -
B137|2180|tr|A0A1L3KHI7|A0A1L3KHI7_9VIRU/649-670                -          2A-class-2           -            5.8e-13   45.2   3.6   5.8e-13   45.2   3.6   1.0   1   0   0   1   1   1   1 -
B52|2095|MGYP005671263911/148-173                               -          2A-class-2           -            5.9e-13   45.2   2.4   5.9e-13   45.2   2.4   1.0   1   0   0   1   1   1   1 -
B159|2202|MGYP003574124912/116-138                              -          2A-class-2           -            5.9e-13   45.2   4.3     6e-13   45.2   4.3   1.1   1   0   0   1   1   1   1 -
B194|2237|tr|A0A1L6BXK6|A0A1L6BXK6_9VIRU/312-335                -          2A-class-2           -            6.1e-13   45.1   0.1   6.2e-13   45.1   0.1   1.0   1   0   0   1   1   1   1 -
B88|2131|MGYP001130243307/195-217                               -          2A-class-2           -            7.1e-13   44.9   4.6   7.1e-13   44.9   4.6   1.0   1   0   0   1   1   1   1 -
B188|2231|tr|A0A812MCH1|A0A812MCH1_9DINO/589-612                -          2A-class-2           -            7.3e-13   44.9   1.9   7.6e-13   44.8   1.9   1.0   1   0   0   1   1   1   1 -
B61|2104|MGYP001355347748/105-127                               -          2A-class-2           -            7.7e-13   44.8   2.7   7.7e-13   44.8   2.7   1.0   1   0   0   1   1   1   1 -
B161|2204|tr|A0A2P1GN69|A0A2P1GN69_9VIRU/972-993                -          2A-class-2           -            7.8e-13   44.8   1.5   7.8e-13   44.8   1.5   1.0   1   0   0   1   1   1   1 -
B83|2126|tr|A0A7S3BTN0|A0A7S3BTN0_9EUKA/212-237                 -          2A-class-2           -            9.4e-13   44.5   0.4   9.4e-13   44.5   0.4   1.0   1   0   0   1   1   1   1 -
B184|2227|MGYP000882686368/903-924                              -          2A-class-2           -              1e-12   44.4   0.4   1.1e-12   44.3   0.4   1.0   1   0   0   1   1   1   1 -
B192|2235|tr|A0A173GU23|A0A173GU23_9VIRU/296-317                -          2A-class-2           -              1e-12   44.4   0.2     1e-12   44.4   0.2   1.0   1   0   0   1   1   1   1 -
B148|2191|MGYP000019482092/143-164                              -          2A-class-2           -            1.1e-12   44.3   3.4   1.1e-12   44.3   3.4   1.0   1   0   0   1   1   1   1 -
C39|378|N/A                                                     -          2A-class-2           -            1.1e-12   44.3   2.1   1.2e-12   44.2   2.1   1.0   1   0   0   1   1   1   1 -
C36|375|N/A                                                     -          2A-class-2           -            1.1e-12   44.3   3.8   1.2e-12   44.2   3.8   1.0   1   0   0   1   1   1   1 -
C33|372|N/A                                                     -          2A-class-2           -            1.2e-12   44.2   2.4   1.2e-12   44.2   2.4   1.0   1   0   0   1   1   1   1 -
C31|370|N/A                                                     -          2A-class-2           -            1.2e-12   44.1   4.2   1.3e-12   44.1   4.2   1.0   1   0   0   1   1   1   1 -
B154|2197|MGYP000570906007/69-90                                -          2A-class-2           -            1.3e-12   44.1   4.6   1.3e-12   44.1   4.6   1.0   1   0   0   1   1   1   1 -
B81|2124|MGYP001145267802/89-114                                -          2A-class-2           -            1.4e-12   44.0   1.1   1.4e-12   44.0   1.1   1.0   1   0   0   1   1   1   1 -
B69|2112|MGYP002634769127/24-47                                 -          2A-class-2           -            1.4e-12   43.9   3.0   1.4e-12   43.9   3.0   1.0   1   0   0   1   1   1   1 -
B149|2192|MGYP000435253640/9-30                                 -          2A-class-2           -            1.4e-12   43.9   3.5   1.4e-12   43.9   3.5   1.0   1   0   0   1   1   1   1 -
B82|2125|MGYP001097264904/58-83                                 -          2A-class-2           -            1.5e-12   43.9   0.3   1.5e-12   43.9   0.3   1.0   1   0   0   1   1   1   1 -
B48|2091|MGYP006087181297/30-53                                 -          2A-class-2           -            1.5e-12   43.8   4.0   1.5e-12   43.8   4.0   1.0   1   0   0   1   1   1   1 -
B141|2184|MGYP001410873620/57-78                                -          2A-class-2           -            1.6e-12   43.8   3.8   1.6e-12   43.8   3.8   1.0   1   0   0   1   1   1   1 -
B77|2120|MGYP003337679195/6-28                                  -          2A-class-2           -            1.6e-12   43.8   0.2   1.6e-12   43.8   0.2   1.0   1   0   0   1   1   1   1 -
B102|2145|MGYP000099098580/1265-1286                            -          2A-class-2           -            1.7e-12   43.7   2.4   1.7e-12   43.7   2.4   1.0   1   0   0   1   1   1   1 -
B63|2106|MGYP002642599695/7-28                                  -          2A-class-2           -            1.9e-12   43.6   5.1   1.9e-12   43.6   5.1   1.0   1   0   0   1   1   1   1 -
B66|2109|MGYP001474924045/375-397                               -          2A-class-2           -            1.9e-12   43.6   1.4   1.9e-12   43.6   1.4   1.0   1   0   0   1   1   1   1 -
B145|2188|UPI0021FF68F7/200-221                                 -          2A-class-2           -              2e-12   43.5   0.1     2e-12   43.5   0.1   1.0   1   0   0   1   1   1   1 -
C8|347|N/A                                                      -          2A-class-2           -              2e-12   43.4   2.8   2.1e-12   43.4   2.8   1.0   1   0   0   1   1   1   1 -
B166|2209|tr|A0A0G4FTC7|A0A0G4FTC7_9ALVE/791-813                -          2A-class-2           -            2.2e-12   43.3   5.2   2.2e-12   43.3   5.2   1.0   1   0   0   1   1   1   1 -
B158|2201|MGYP000341478625/537-558                              -          2A-class-2           -            2.3e-12   43.3   0.4   2.3e-12   43.3   0.4   1.0   1   0   0   1   1   1   1 -
C38|377|N/A                                                     -          2A-class-2           -            2.3e-12   43.3   4.3   2.4e-12   43.2   4.3   1.0   1   0   0   1   1   1   1 -
B67|2110|MGYP002807596123/69-91                                 -          2A-class-2           -            2.4e-12   43.2   4.3   2.4e-12   43.2   4.3   1.0   1   0   0   1   1   1   1 -
B12|334|MGYP006076723199/32-54                                  -          2A-class-2           -            2.5e-12   43.2   2.5   2.5e-12   43.2   2.5   1.0   1   0   0   1   1   1   1 -
B130|2173|tr|A0A1L3KF96|A0A1L3KF96_9VIRU/55-79                  -          2A-class-2           -            2.5e-12   43.2   0.2   2.5e-12   43.2   0.2   1.0   1   0   0   1   1   1   1 -
C32|371|N/A                                                     -          2A-class-2           -            2.6e-12   43.1   4.6   2.6e-12   43.1   4.6   1.0   1   0   0   1   1   1   1 -
B10|332|MGYP001326818461/36-59                                  -          2A-class-2           -            2.8e-12   43.0   5.4   2.9e-12   43.0   5.4   1.0   1   0   0   1   1   1   1 -
B203|2246|tr|A0A812MF88|A0A812MF88_9DINO/301-324                -          2A-class-2           -            2.9e-12   43.0   0.4   2.9e-12   43.0   0.4   1.0   1   0   0   1   1   1   1 -
B124|2167|MGYP001486594373/63-84                                -          2A-class-2           -            2.9e-12   42.9   2.8   2.9e-12   42.9   2.8   1.0   1   0   0   1   1   1   1 -
B34|2077|MGYP000090149237/60-84                                 -          2A-class-2           -            3.2e-12   42.8   3.3   3.2e-12   42.8   3.3   1.0   1   0   0   1   1   1   1 -
