#                                                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
B143|2118|MGYP002633099329/240-262                             -          2A-class-2           -              8e-15   51.1   0.7   8.1e-15   51.1   0.7   1.0   1   0   0   1   1   1   1 -
B112|2087|MGYP001374896250/45-70                               -          2A-class-2           -            8.2e-15   51.1   1.4   8.2e-15   51.1   1.4   1.0   1   0   0   1   1   1   1 -
B20|1995|MGYP001195529438/98-121                               -          2A-class-2           -            8.6e-15   51.0   2.3   8.6e-15   51.0   2.3   1.0   1   0   0   1   1   1   1 -
B120|2095|MGYP001181934256/125-148                             -          2A-class-2           -            8.7e-15   51.0   1.3   8.7e-15   51.0   1.3   1.0   1   0   0   1   1   1   1 -
B172|2147|tr|E1CI71|E1CI71_9VIRU/490-513                       -          2A-class-2           -            9.7e-15   50.8   2.2     1e-14   50.8   2.2   1.0   1   0   0   1   1   1   1 -
B121|2096|MGYP000618267963/46-69                               -          2A-class-2           -              1e-14   50.7   2.3   1.1e-14   50.7   2.3   1.0   1   0   0   1   1   1   1 -
B176|2151|tr|A0A6B9T3B2|A0A6B9T3B2_9VIRU/489-510               -          2A-class-2           -            1.1e-14   50.6   0.7   1.1e-14   50.6   0.7   1.0   1   0   0   1   1   1   1 -
B118|2093|MGYP000612384058/23-46                               -          2A-class-2           -            1.1e-14   50.6   2.1   1.2e-14   50.6   2.1   1.0   1   0   0   1   1   1   1 -
B107|2082|MGYP006215662235/23-47                               -          2A-class-2           -            1.2e-14   50.5   2.2   1.2e-14   50.5   2.2   1.0   1   0   0   1   1   1   1 -
B113|2088|MGYP001222604727/124-149                             -          2A-class-2           -            1.3e-14   50.4   2.5   1.3e-14   50.4   2.5   1.0   1   0   0   1   1   1   1 -
B174|2149|tr|A0A1B2K496|A0A1B2K496_9VIRU/489-510               -          2A-class-2           -            1.4e-14   50.3   1.0   1.4e-14   50.3   1.0   1.0   1   0   0   1   1   1   1 -
B177|2152|tr|H8ZPW9|H8ZPW9_9VIRU/489-510                       -          2A-class-2           -            1.4e-14   50.3   1.0   1.4e-14   50.3   1.0   1.0   1   0   0   1   1   1   1 -
B122|2097|MGYP000320456223/189-214                             -          2A-class-2           -            1.5e-14   50.2   2.2   1.5e-14   50.2   2.2   1.0   1   0   0   1   1   1   1 -
B95|2070|MGYP002633949297/61-86                                -          2A-class-2           -            1.5e-14   50.2   1.9   1.5e-14   50.2   1.9   1.0   1   0   0   1   1   1   1 -
B132|2107|MGYP001493458114/121-142                             -          2A-class-2           -            1.5e-14   50.2   3.1   1.5e-14   50.2   3.1   1.0   1   0   0   1   1   1   1 -
B29|2004|MGYP000547474213/34-58                                -          2A-class-2           -            1.6e-14   50.2   2.3   1.6e-14   50.2   2.3   1.0   1   0   0   1   1   1   1 -
B111|2086|MGYP005682989345/38-63                               -          2A-class-2           -            1.6e-14   50.1   1.3   1.6e-14   50.1   1.3   1.0   1   0   0   1   1   1   1 -
B126|2101|MGYP003991551787/13-37                               -          2A-class-2           -            1.7e-14   50.1   3.9   1.7e-14   50.0   3.9   1.0   1   0   0   1   1   1   1 -
B19|1994|MGYP005711252219/45-68                                -          2A-class-2           -            1.9e-14   49.9   2.2   1.9e-14   49.9   2.2   1.0   1   0   0   1   1   1   1 -
B165|2140|UPI0016DE94F8/181-202                                -          2A-class-2           -              2e-14   49.9   2.8     2e-14   49.9   2.8   1.0   1   0   0   1   1   1   1 -
B85|2060|MGYP002632254892/32-54                                -          2A-class-2           -            2.1e-14   49.8   2.3   2.1e-14   49.8   2.3   1.0   1   0   0   1   1   1   1 -
B109|2084|MGYP002820903021/7-32                                -          2A-class-2           -            2.2e-14   49.7   0.9   2.2e-14   49.7   0.9   1.0   1   0   0   1   1   1   1 -
B170|2145|MGYP003573033431/12-34                               -          2A-class-2           -            2.2e-14   49.7   2.4   2.2e-14   49.7   2.4   1.0   1   0   0   1   1   1   1 -
B97|2072|MGYP002630030810/1-23                                 -          2A-class-2           -            2.3e-14   49.7   1.8   2.3e-14   49.7   1.8   1.0   1   0   0   1   1   1   1 -
B156|2131|MGYP001082242092/150-171                             -          2A-class-2           -            2.3e-14   49.6   0.8   2.3e-14   49.6   0.8   1.0   1   0   0   1   1   1   1 -
B119|2094|MGYP000285060148/21-42                               -          2A-class-2           -            2.3e-14   49.6   2.1   2.3e-14   49.6   2.1   1.0   1   0   0   1   1   1   1 -
B89|2064|MGYP002630276076/36-58                                -          2A-class-2           -            2.8e-14   49.4   2.2   2.8e-14   49.4   2.2   1.0   1   0   0   1   1   1   1 -
B21|1996|MGYP006166000215/3-26                                 -          2A-class-2           -            2.8e-14   49.3   0.2   2.8e-14   49.3   0.2   1.0   1   0   0   1   1   1   1 -
B30|2005|MGYP000494418146/2-27                                 -          2A-class-2           -            2.9e-14   49.3   2.3   2.9e-14   49.3   2.3   1.0   1   0   0   1   1   1   1 -
B59|2034|MGYP004502627119/12-37                                -          2A-class-2           -            2.9e-14   49.3   1.3   2.9e-14   49.3   1.3   1.0   1   0   0   1   1   1   1 -
B169|2144|tr|A0A2S0R9G1|A0A2S0R9G1_9VIRU/239-261               -          2A-class-2           -            3.2e-14   49.2   1.0   3.3e-14   49.2   1.0   1.0   1   0   0   1   1   1   1 -
B134|2109|MGYP003574401051/83-106                              -          2A-class-2           -            3.2e-14   49.2   3.5   3.3e-14   49.1   3.5   1.0   1   0   0   1   1   1   1 -
B129|2104|MGYP006085255609/34-55                               -          2A-class-2           -            3.2e-14   49.2   1.9   3.2e-14   49.2   1.9   1.0   1   0   0   1   1   1   1 -
B202|2177|MGYP000577850845/24-45                               -          2A-class-2           -            3.5e-14   49.1   2.3   3.5e-14   49.1   2.3   1.0   1   0   0   1   1   1   1 -
B123|2098|MGYP006450228945/83-104                              -          2A-class-2           -              4e-14   48.9   2.7     4e-14   48.9   2.7   1.0   1   0   0   1   1   1   1 -
B26|2001|MGYP000111091634/75-98                                -          2A-class-2           -            4.9e-14   48.6   3.5   4.9e-14   48.6   3.5   1.0   1   0   0   1   1   1   1 -
B64|2039|MGYP001272658163/13-36                                -          2A-class-2           -              5e-14   48.5   2.8     5e-14   48.5   2.8   1.0   1   0   0   1   1   1   1 -
B144|2119|MGYP002635061836/101-122                             -          2A-class-2           -              5e-14   48.5   1.7     5e-14   48.5   1.7   1.0   1   0   0   1   1   1   1 -
B18|1993|MGYP002632177800/60-83                                -          2A-class-2           -            5.2e-14   48.5   1.3   5.2e-14   48.5   1.3   1.0   1   0   0   1   1   1   1 -
B125|2100|MGYP001626575028/11-34                               -          2A-class-2           -            5.6e-14   48.4   5.5   5.6e-14   48.4   5.5   1.0   1   0   0   1   1   1   1 -
B142|2117|tr|A0A1Q9C8Z2|A0A1Q9C8Z2_SYMMI/83-105                -          2A-class-2           -            6.5e-14   48.2   5.5   6.8e-14   48.1   5.5   1.0   1   0   0   1   1   1   1 -
B167|2142|tr|T2BA54|T2BA54_9PICO/764-785                       -          2A-class-2           -            6.9e-14   48.1   0.3   6.9e-14   48.1   0.3   1.0   1   0   0   1   1   1   1 -
B182|2157|tr|A0A2P1GN71|A0A2P1GN71_9VIRU/783-805               -          2A-class-2           -            7.4e-14   48.0   1.5   7.4e-14   48.0   1.5   1.0   1   0   0   1   1   1   1 -
B23|1998|MGYP006115933699/28-52                                -          2A-class-2           -            7.6e-14   48.0   1.0   7.6e-14   48.0   1.0   1.0   1   0   0   1   1   1   1 -
B164|2139|MGYP002633720297/622-643                             -          2A-class-2           -              8e-14   47.9   2.7     8e-14   47.9   2.7   1.0   1   0   0   1   1   1   1 -
B53|2028|MGYP001378364964/2-27                                 -          2A-class-2           -            8.2e-14   47.9   2.2   8.3e-14   47.9   2.2   1.0   1   0   0   1   1   1   1 -
B193|2168|tr|A0A0E3JKM3|A0A0E3JKM3_9VIRU/303-326               -          2A-class-2           -            8.8e-14   47.8   0.2   8.8e-14   47.8   0.2   1.0   1   0   0   1   1   1   1 -
B171|2146|UPI002204CDBE/80-102                                 -          2A-class-2           -            8.9e-14   47.8   1.1   8.9e-14   47.8   1.1   1.0   1   0   0   1   1   1   1 -
B49|2024|MGYP006078311685/60-83                                -          2A-class-2           -            9.3e-14   47.7   1.9   9.3e-14   47.7   1.9   1.0   1   0   0   1   1   1   1 -
B50|2025|MGYP002630600142/29-54                                -          2A-class-2           -              1e-13   47.6   2.7     1e-13   47.6   2.7   1.0   1   0   0   1   1   1   1 -
B22|1997|MGYP000636069492/48-72                                -          2A-class-2           -              1e-13   47.6   1.1     1e-13   47.6   1.1   1.0   1   0   0   1   1   1   1 -
B191|2166|tr|A0A2Z2CP35|A0A2Z2CP35_9VIRU/1244-1265             -          2A-class-2           -              1e-13   47.6   1.7     1e-13   47.6   1.7   1.0   1   0   0   1   1   1   1 -
B110|2085|MGYP001439124437/274-298                             -          2A-class-2           -              1e-13   47.6   2.1     1e-13   47.6   2.1   1.0   1   0   0   1   1   1   1 -
B185|2160|tr|A0A2P1GN74|A0A2P1GN74_9VIRU/780-803               -          2A-class-2           -              1e-13   47.5   0.1   1.1e-13   47.5   0.1   1.0   1   0   0   1   1   1   1 -
B133|2108|MGYP001353932276/63-85                               -          2A-class-2           -            1.1e-13   47.5   1.8   1.1e-13   47.5   1.8   1.0   1   0   0   1   1   1   1 -
B127|2102|MGYP006156866951/125-146                             -          2A-class-2           -            1.2e-13   47.3   3.2   1.2e-13   47.3   3.2   1.0   1   0   0   1   1   1   1 -
B160|2135|MGYP003574099696/117-138                             -          2A-class-2           -            1.4e-13   47.1   2.7   1.4e-13   47.1   2.7   1.0   1   0   0   1   1   1   1 -
B57|2032|MGYP006097605529/12-37                                -          2A-class-2           -            1.4e-13   47.1   2.4   1.4e-13   47.1   2.4   1.0   1   0   0   1   1   1   1 -
B128|2103|MGYP005749378915/62-84                               -          2A-class-2           -            1.4e-13   47.1   2.7   1.4e-13   47.1   2.7   1.0   1   0   0   1   1   1   1 -
B55|2030|MGYP006076833613/224-250                              -          2A-class-2           -            1.4e-13   47.1   1.5   1.5e-13   47.0   1.5   1.0   1   0   0   1   1   1   1 -
B62|2037|MGYP002632048148/1-23                                 -          2A-class-2           -            1.6e-13   46.9   2.7   1.6e-13   46.9   2.7   1.0   1   0   0   1   1   1   1 -
B94|2069|MGYP005709685067/1-23                                 -          2A-class-2           -            1.6e-13   46.9   2.1   1.6e-13   46.9   2.1   1.0   1   0   0   1   1   1   1 -
B139|2114|MGYP001267208754/84-107                              -          2A-class-2           -            1.7e-13   46.9   4.8   1.7e-13   46.9   4.8   1.0   1   0   0   1   1   1   1 -
B181|2156|tr|A0A1B2K4A9|A0A1B2K4A9_9VIRU/466-487               -          2A-class-2           -            1.7e-13   46.8   0.2   1.7e-13   46.8   0.2   1.0   1   0   0   1   1   1   1 -
B197|2172|MGYP003573963548/75-96                               -          2A-class-2           -            1.8e-13   46.8   0.2   1.8e-13   46.8   0.2   1.0   1   0   0   1   1   1   1 -
B93|2068|tr|R1D4L9|R1D4L9_EMIHU/64-86                          -          2A-class-2           -            1.9e-13   46.7   3.0   1.9e-13   46.7   3.0   1.0   1   0   0   1   1   1   1 -
B78|2053|MGYP002630927250/31-55                                -          2A-class-2           -            1.9e-13   46.7   0.3   1.9e-13   46.7   0.3   1.0   1   0   0   1   1   1   1 -
B87|2062|MGYP000476021830/45-67                                -          2A-class-2           -              2e-13   46.6   5.1     2e-13   46.6   5.1   1.0   1   0   0   1   1   1   1 -
B65|2040|MGYP001229383132/19-41                                -          2A-class-2           -            2.1e-13   46.6   4.0   2.1e-13   46.6   4.0   1.0   1   0   0   1   1   1   1 -
B75|2050|MGYP000455775956/128-153                              -          2A-class-2           -            2.1e-13   46.6   0.5   2.1e-13   46.6   0.5   1.0   1   0   0   1   1   1   1 -
B6|318|MGYP006135164527/21-46                                  -          2A-class-2           -            2.1e-13   46.5   4.0   2.1e-13   46.5   4.0   1.0   1   0   0   1   1   1   1 -
B24|1999|MGYP004548358897/346-369                              -          2A-class-2           -            2.2e-13   46.5   0.8   2.2e-13   46.5   0.8   1.0   1   0   0   1   1   1   1 -
B92|2067|MGYP001384150987/13-35                                -          2A-class-2           -            2.3e-13   46.5   1.8   2.3e-13   46.5   1.8   1.0   1   0   0   1   1   1   1 -
B105|2080|UPI00204C578C/832-855                                -          2A-class-2           -            2.3e-13   46.4   4.1   2.3e-13   46.4   4.1   1.0   1   0   0   1   1   1   1 -
B1|313|tr|A0A1Q9C8Z2|A0A1Q9C8Z2_SYMMI/87-102                   -          2A-class-2           -            2.3e-13   46.4   4.4   2.4e-13   46.4   4.4   1.0   1   0   0   1   1   1   1 -
B79|2054|MGYP002630151782/12-36                                -          2A-class-2           -            2.4e-13   46.4   0.1   2.4e-13   46.4   0.1   1.0   1   0   0   1   1   1   1 -
B25|2000|MGYP001395971774/35-58                                -          2A-class-2           -            2.5e-13   46.3   3.2   2.5e-13   46.3   3.2   1.0   1   0   0   1   1   1   1 -
B106|2081|tr|A0A1S6ZGH7|A0A1S6ZGH7_9PICO/884-907               -          2A-class-2           -            2.5e-13   46.3   0.6   2.5e-13   46.3   0.6   1.0   1   0   0   1   1   1   1 -
B179|2154|MGYP001335624926/44-66                               -          2A-class-2           -            2.7e-13   46.2   1.2   2.7e-13   46.2   1.2   1.0   1   0   0   1   1   1   1 -
B86|2061|MGYP005641593053/23-45                                -          2A-class-2           -              3e-13   46.1   4.2     3e-13   46.1   4.2   1.0   1   0   0   1   1   1   1 -
B131|2106|MGYP003572895013/57-80                               -          2A-class-2           -            3.1e-13   46.0   2.9   3.1e-13   46.0   2.9   1.0   1   0   0   1   1   1   1 -
ADRV-N|12|NA                                                   -          2A-class-2           -            3.2e-13   46.0   0.1   3.2e-13   46.0   0.1   1.0   1   0   0   1   1   1   1 -
B196|2171|sp|Q0H8C5|NSP1N_ROTB2/309-330                        -          2A-class-2           -            3.2e-13   46.0   0.1   3.2e-13   46.0   0.1   1.0   1   0   0   1   1   1   1 -
B90|2065|MGYP001233474416/128-149                              -          2A-class-2           -            3.2e-13   46.0   4.3   3.3e-13   45.9   4.3   1.0   1   0   0   1   1   1   1 -
B91|2066|MGYP000922962679/128-149                              -          2A-class-2           -            3.2e-13   46.0   4.3   3.3e-13   45.9   4.3   1.0   1   0   0   1   1   1   1 -
B138|2113|MGYP003572167116/30-53                               -          2A-class-2           -            3.3e-13   46.0   4.7   3.3e-13   45.9   4.7   1.0   1   0   0   1   1   1   1 -
B27|2002|MGYP006061182905/39-63                                -          2A-class-2           -            3.4e-13   45.9   4.7   3.4e-13   45.9   4.7   1.0   1   0   0   1   1   1   1 -
B4|316|MGYP005711252219/45-68                                  -          2A-class-2           -            3.5e-13   45.8   4.7   3.6e-13   45.8   4.7   1.0   1   0   0   1   1   1   1 -
B168|2143|tr|A0A023NGF8|A0A023NGF8_9VIRU/596-618               -          2A-class-2           -            3.7e-13   45.8   1.4   3.7e-13   45.8   1.4   1.0   1   0   0   1   1   1   1 -
B84|2059|MGYP006076723199/32-54                                -          2A-class-2           -            3.7e-13   45.8   1.2   3.7e-13   45.8   1.2   1.0   1   0   0   1   1   1   1 -
B195|2170|tr|A0A8A5D7M1|A0A8A5D7M1_9VIRU/322-344               -          2A-class-2           -            3.8e-13   45.8   0.4   3.8e-13   45.8   0.4   1.0   1   0   0   1   1   1   1 -
B186|2161|tr|A0A0G4HG96|A0A0G4HG96_9ALVE/80-101                -          2A-class-2           -            3.9e-13   45.7   1.9     4e-13   45.7   1.9   1.0   1   0   0   1   1   1   1 -
B187|2162|tr|A0A0G4HH13|A0A0G4HH13_9ALVE/117-140               -          2A-class-2           -            3.9e-13   45.7   1.9     4e-13   45.7   1.9   1.0   1   0   0   1   1   1   1 -
B204|2179|tr|A0A1Q9CFQ6|A0A1Q9CFQ6_SYMMI/302-324               -          2A-class-2           -              4e-13   45.7   1.4     4e-13   45.7   1.4   1.0   1   0   0   1   1   1   1 -
B104|2079|UPI00204F7F0F/832-855                                -          2A-class-2           -            4.2e-13   45.6   4.0   4.2e-13   45.6   4.0   1.0   1   0   0   1   1   1   1 -
B201|2176|MGYP000073148125/127-148                             -          2A-class-2           -            4.3e-13   45.6   2.8   4.3e-13   45.6   2.8   1.0   1   0   0   1   1   1   1 -
B189|2164|UPI00170463A0/67-89                                  -          2A-class-2           -            4.5e-13   45.5   4.1   4.5e-13   45.5   4.1   1.0   1   0   0   1   1   1   1 -
B101|2076|MGYP000169871372/166-187                             -          2A-class-2           -            4.6e-13   45.5   2.5   4.6e-13   45.5   2.5   1.0   1   0   0   1   1   1   1 -
B56|2031|MGYP001163026571/44-69                                -          2A-class-2           -            4.7e-13   45.4   2.7   4.7e-13   45.4   2.7   1.0   1   0   0   1   1   1   1 -
B68|2043|MGYP000621316932/8-31                                 -          2A-class-2           -            4.9e-13   45.4   2.3   4.9e-13   45.4   2.3   1.0   1   0   0   1   1   1   1 -
B17|329|tr|R1D4L9|R1D4L9_EMIHU/65-80                           -          2A-class-2           -            4.9e-13   45.4   2.7     5e-13   45.4   2.7   1.0   1   0   0   1   1   1   1 -
B135|2110|MGYP003573409690/109-132                             -          2A-class-2           -            5.1e-13   45.3   2.5   5.2e-13   45.3   2.5   1.0   1   0   0   1   1   1   1 -
B60|2035|MGYP001326818461/36-59                                -          2A-class-2           -            5.2e-13   45.3   4.4   5.2e-13   45.3   4.4   1.0   1   0   0   1   1   1   1 -
B157|2132|MGYP000158652451/399-421                             -          2A-class-2           -            5.6e-13   45.2   0.1   5.6e-13   45.2   0.1   1.0   1   0   0   1   1   1   1 -
B137|2112|tr|A0A1L3KHI7|A0A1L3KHI7_9VIRU/649-670               -          2A-class-2           -            5.6e-13   45.2   3.6   5.6e-13   45.2   3.6   1.0   1   0   0   1   1   1   1 -
B52|2027|MGYP005671263911/148-173                              -          2A-class-2           -            5.7e-13   45.2   2.4   5.8e-13   45.2   2.4   1.0   1   0   0   1   1   1   1 -
B159|2134|MGYP003574124912/116-138                             -          2A-class-2           -            5.7e-13   45.2   4.3   5.8e-13   45.2   4.3   1.1   1   0   0   1   1   1   1 -
B194|2169|tr|A0A1L6BXK6|A0A1L6BXK6_9VIRU/312-335               -          2A-class-2           -            5.9e-13   45.1   0.1     6e-13   45.1   0.1   1.0   1   0   0   1   1   1   1 -
B88|2063|MGYP001130243307/195-217                              -          2A-class-2           -            6.9e-13   44.9   4.6   6.9e-13   44.9   4.6   1.0   1   0   0   1   1   1   1 -
B188|2163|tr|A0A812MCH1|A0A812MCH1_9DINO/589-612               -          2A-class-2           -            7.1e-13   44.9   1.9   7.3e-13   44.8   1.9   1.0   1   0   0   1   1   1   1 -
B61|2036|MGYP001355347748/105-127                              -          2A-class-2           -            7.5e-13   44.8   2.7   7.5e-13   44.8   2.7   1.0   1   0   0   1   1   1   1 -
B161|2136|tr|A0A2P1GN69|A0A2P1GN69_9VIRU/972-993               -          2A-class-2           -            7.6e-13   44.8   1.5   7.6e-13   44.8   1.5   1.0   1   0   0   1   1   1   1 -
B83|2058|tr|A0A7S3BTN0|A0A7S3BTN0_9EUKA/212-237                -          2A-class-2           -            9.2e-13   44.5   0.4   9.2e-13   44.5   0.4   1.0   1   0   0   1   1   1   1 -
B184|2159|MGYP000882686368/903-924                             -          2A-class-2           -              1e-12   44.4   0.4   1.1e-12   44.3   0.4   1.0   1   0   0   1   1   1   1 -
B192|2167|tr|A0A173GU23|A0A173GU23_9VIRU/296-317               -          2A-class-2           -              1e-12   44.4   0.2     1e-12   44.4   0.2   1.0   1   0   0   1   1   1   1 -
B148|2123|MGYP000019482092/143-164                             -          2A-class-2           -              1e-12   44.3   3.4     1e-12   44.3   3.4   1.0   1   0   0   1   1   1   1 -
B154|2129|MGYP000570906007/69-90                               -          2A-class-2           -            1.3e-12   44.1   4.6   1.3e-12   44.1   4.6   1.0   1   0   0   1   1   1   1 -
B81|2056|MGYP001145267802/89-114                               -          2A-class-2           -            1.4e-12   44.0   1.1   1.4e-12   44.0   1.1   1.0   1   0   0   1   1   1   1 -
B69|2044|MGYP002634769127/24-47                                -          2A-class-2           -            1.4e-12   43.9   3.0   1.4e-12   43.9   3.0   1.0   1   0   0   1   1   1   1 -
B149|2124|MGYP000435253640/9-30                                -          2A-class-2           -            1.4e-12   43.9   3.5   1.4e-12   43.9   3.5   1.0   1   0   0   1   1   1   1 -
B82|2057|MGYP001097264904/58-83                                -          2A-class-2           -            1.5e-12   43.9   0.3   1.5e-12   43.9   0.3   1.0   1   0   0   1   1   1   1 -
B48|2023|MGYP006087181297/30-53                                -          2A-class-2           -            1.5e-12   43.8   4.0   1.5e-12   43.8   4.0   1.0   1   0   0   1   1   1   1 -
B141|2116|MGYP001410873620/57-78                               -          2A-class-2           -            1.6e-12   43.8   3.8   1.6e-12   43.8   3.8   1.0   1   0   0   1   1   1   1 -
B77|2052|MGYP003337679195/6-28                                 -          2A-class-2           -            1.6e-12   43.8   0.2   1.6e-12   43.8   0.2   1.0   1   0   0   1   1   1   1 -
B102|2077|MGYP000099098580/1265-1286                           -          2A-class-2           -            1.7e-12   43.7   2.4   1.7e-12   43.7   2.4   1.0   1   0   0   1   1   1   1 -
B63|2038|MGYP002642599695/7-28                                 -          2A-class-2           -            1.8e-12   43.6   5.1   1.8e-12   43.6   5.1   1.0   1   0   0   1   1   1   1 -
B66|2041|MGYP001474924045/375-397                              -          2A-class-2           -            1.8e-12   43.6   1.4   1.8e-12   43.6   1.4   1.0   1   0   0   1   1   1   1 -
B145|2120|UPI0021FF68F7/200-221                                -          2A-class-2           -            1.9e-12   43.5   0.1   1.9e-12   43.5   0.1   1.0   1   0   0   1   1   1   1 -
B166|2141|tr|A0A0G4FTC7|A0A0G4FTC7_9ALVE/791-813               -          2A-class-2           -            2.2e-12   43.3   5.2   2.2e-12   43.3   5.2   1.0   1   0   0   1   1   1   1 -
B158|2133|MGYP000341478625/537-558                             -          2A-class-2           -            2.2e-12   43.3   0.4   2.2e-12   43.3   0.4   1.0   1   0   0   1   1   1   1 -
B67|2042|MGYP002807596123/69-91                                -          2A-class-2           -            2.3e-12   43.2   4.3   2.3e-12   43.2   4.3   1.0   1   0   0   1   1   1   1 -
B12|324|MGYP006076723199/32-54                                 -          2A-class-2           -            2.4e-12   43.2   2.5   2.5e-12   43.2   2.5   1.0   1   0   0   1   1   1   1 -
B130|2105|tr|A0A1L3KF96|A0A1L3KF96_9VIRU/55-79                 -          2A-class-2           -            2.4e-12   43.2   0.2   2.4e-12   43.2   0.2   1.0   1   0   0   1   1   1   1 -
B10|322|MGYP001326818461/36-59                                 -          2A-class-2           -            2.8e-12   43.0   5.4   2.8e-12   43.0   5.4   1.0   1   0   0   1   1   1   1 -
B203|2178|tr|A0A812MF88|A0A812MF88_9DINO/301-324               -          2A-class-2           -            2.8e-12   43.0   0.4   2.8e-12   43.0   0.4   1.0   1   0   0   1   1   1   1 -
B124|2099|MGYP001486594373/63-84                               -          2A-class-2           -            2.8e-12   42.9   2.8   2.8e-12   42.9   2.8   1.0   1   0   0   1   1   1   1 -
B34|2009|MGYP000090149237/60-84                                -          2A-class-2           -            3.1e-12   42.8   3.3   3.1e-12   42.8   3.3   1.0   1   0   0   1   1   1   1 -
B5|317|MGYP006061182905/39-63                                  -          2A-class-2           -            3.2e-12   42.8   4.8   3.2e-12   42.8   4.8   1.0   1   0   0   1   1   1   1 -
B3|315|MGYP002632177800/60-83                                  -          2A-class-2           -            3.6e-12   42.6   4.4   3.7e-12   42.6   4.4   1.0   1   0   0   1   1   1   1 -
B51|2026|MGYP006128411247/6-31                                 -          2A-class-2           -            3.6e-12   42.6   0.1   3.7e-12   42.6   0.1   1.0   1   0   0   1   1   1   1 -
B54|2029|MGYP002633121903/11-36                                -          2A-class-2           -            3.8e-12   42.6   3.3   3.8e-12   42.5   3.3   1.0   1   0   0   1   1   1   1 -
B198|2173|tr|A0A2P1GN80|A0A2P1GN80_9VIRU/1006-1029             -          2A-class-2           -            3.9e-12   42.5   0.3   3.9e-12   42.5   0.3   1.0   1   0   0   1   1   1   1 -
B100|2075|MGYP000125634164/189-210                             -          2A-class-2           -            3.9e-12   42.5   3.4   3.9e-12   42.5   3.4   1.0   1   0   0   1   1   1   1 -
B99|2074|MGYP002629505720/2-25                                 -          2A-class-2           -              4e-12   42.5   5.1     4e-12   42.5   5.1   1.0   1   0   0   1   1   1   1 -
B58|2033|MGYP005668661885/47-72                                -          2A-class-2           -            4.9e-12   42.2   1.5   4.9e-12   42.2   1.5   1.0   1   0   0   1   1   1   1 -
B183|2158|MGYP006132208433/5-26                                -          2A-class-2           -            5.3e-12   42.1   0.6   5.5e-12   42.0   0.6   1.0   1   0   0   1   1   1   1 -
B14|326|sp|Q0H8C5|NSP1N_ROTB2/312-327                          -          2A-class-2           -            5.8e-12   42.0   0.2   5.9e-12   41.9   0.2   1.0   1   0   0   1   1   1   1 -
B76|2051|MGYP006119164869/2-24                                 -          2A-class-2           -            7.3e-12   41.6   0.8   7.3e-12   41.6   0.8   1.0   1   0   0   1   1   1   1 -
B37|2012|MGYP005684042067/24-47                                -          2A-class-2           -            8.4e-12   41.4   3.5   8.4e-12   41.4   3.5   1.0   1   0   0   1   1   1   1 -
